spectral_rolloff,spectral_bandwidth,peak_count,mid_ratio,low_to_high_ratio,second_peak_freq,kurtosis,centroid,peak_freq,low_ratio,rms,avg_energy,peak_energy,energy_variance,peak_to_avg_e,high_ratio,peak1_to_peak2_ratio,skewness,dc_ratio,delta_peak_freq,spectral_flatness,label
31.25,12.633645057678223,7.0,0.1132865846157074,0.40335196256637573,1.953125,22.176795959472656,16.854915618896484,19.921875,0.2548595070838928,0.012544172815978527,165.0,1845.0,57725.1953125,11.181818008422852,0.6318539381027222,1.7405660152435303,3.74027681350708,0.00230620801448822,0.0,0.4497475326061249,0.0
31.25,12.633645057678223,7.0,0.1132865846157074,0.40335196256637573,1.953125,22.176795959472656,16.854915618896484,19.921875,0.2548595070838928,0.012544172815978527,165.0,1845.0,57725.1953125,11.181818008422852,0.6318539381027222,1.7405660152435303,3.74027681350708,0.00230620801448822,0.0,0.4497475326061249,0.0
31.25,12.633645057678223,7.0,0.1132865846157074,0.40335196256637573,1.953125,22.176795959472656,16.854915618896484,19.921875,0.2548595070838928,0.012544172815978527,165.0,1845.0,57725.1953125,11.181818008422852,0.6318539381027222,1.7405660152435303,3.74027681350708,0.00230620801448822,0.0,0.4497475326061249,0.0
31.25,12.633645057678223,7.0,0.1132865846157074,0.40335196256637573,1.953125,22.176795959472656,16.854915618896484,19.921875,0.2548595070838928,0.012544172815978527,165.0,1845.0,57725.1953125,11.181818008422852,0.6318539381027222,1.7405660152435303,3.74027681350708,0.00230620801448822,0.0,0.4497475326061249,0.0
31.25,12.619412422180176,5.0,0.11442949622869492,0.4041014313697815,6.640625,24.509702682495117,16.834630966186523,19.921875,0.2548678517341614,0.012582127936184406,166.0,1933.0,60000.7578125,11.644577980041504,0.6307026743888855,1.8235849142074585,3.9526655673980713,0.002304580993950367,0.0,0.4465964436531067,0.0
31.25,12.619412422180176,5.0,0.11442949622869492,0.4041014313697815,6.640625,24.509702682495117,16.834630966186523,19.921875,0.2548678517341614,0.012582127936184406,166.0,1933.0,60000.7578125,11.644577980041504,0.6307026743888855,1.8235849142074585,3.9526655673980713,0.002304580993950367,0.0,0.4465964436531067,0.0
31.25,12.619412422180176,5.0,0.11442949622869492,0.4041014313697815,6.640625,24.509702682495117,16.834630966186523,19.921875,0.2548678517341614,0.012582127936184406,166.0,1933.0,60000.7578125,11.644577980041504,0.6307026743888855,1.8235849142074585,3.9526655673980713,0.002304580993950367,0.0,0.4465964436531067,0.0
31.25,12.619412422180176,5.0,0.11442949622869492,0.4041014313697815,6.640625,24.509702682495117,16.834630966186523,19.921875,0.2548678517341614,0.012582127936184406,166.0,1933.0,60000.7578125,11.644577980041504,0.6307026743888855,1.8235849142074585,3.9526655673980713,0.002304580993950367,0.0,0.4465964436531067,0.0
31.25,12.646681785583496,5.0,0.10635440051555634,0.39990851283073425,0.78125,19.189453125,16.846975326538086,19.921875,0.2552855908870697,0.011262267827987671,133.0,1360.0,34558.8828125,10.225564002990723,0.6383600234985352,1.5144766569137573,3.509481191635132,0.00023361756757367402,0.0,0.4907607436180115,0.0
31.25,12.646681785583496,5.0,0.10635440051555634,0.39990851283073425,0.78125,19.189453125,16.846975326538086,19.921875,0.2552855908870697,0.011262267827987671,133.0,1360.0,34558.8828125,10.225564002990723,0.6383600234985352,1.5144766569137573,3.509481191635132,0.00023361756757367402,0.0,0.4907607436180115,0.0
