spectral_rolloff,spectral_bandwidth,peak_count,mid_ratio,low_to_high_ratio,second_peak_freq,kurtosis,centroid,peak_freq,low_ratio,rms,avg_energy,peak_energy,energy_variance,peak_to_avg_e,high_ratio,peak1_to_peak2_ratio,skewness,dc_ratio,delta_peak_freq,spectral_flatness,adc_0,adc_1,adc_2,adc_3,adc_4,adc_5,adc_6,adc_7,adc_8,adc_9,adc_10,adc_11,adc_12,adc_13,adc_14,adc_15,adc_16,adc_17,adc_18,adc_19,adc_20,adc_21,adc_22,adc_23,adc_24,adc_25,adc_26,adc_27,adc_28,adc_29,adc_30,adc_31,adc_32,adc_33,adc_34,adc_35,adc_36,adc_37,adc_38,adc_39,adc_40,adc_41,adc_42,adc_43,adc_44,adc_45,adc_46,adc_47,adc_48,adc_49,adc_50,adc_51,adc_52,adc_53,adc_54,adc_55,adc_56,adc_57,adc_58,adc_59,adc_60,adc_61,adc_62,adc_63,adc_64,adc_65,adc_66,adc_67,adc_68,adc_69,adc_70,adc_71,adc_72,adc_73,adc_74,adc_75,adc_76,adc_77,adc_78,adc_79,adc_80,adc_81,adc_82,adc_83,adc_84,adc_85,adc_86,adc_87,adc_88,adc_89,adc_90,adc_91,adc_92,adc_93,adc_94,adc_95,adc_96,adc_97,adc_98,adc_99,adc_100,adc_101,adc_102,adc_103,adc_104,adc_105,adc_106,adc_107,adc_108,adc_109,adc_110,adc_111,adc_112,adc_113,adc_114,adc_115,adc_116,adc_117,adc_118,adc_119,adc_120,adc_121,adc_122,adc_123,adc_124,adc_125,adc_126,adc_127,adc_128,adc_129,adc_130,adc_131,adc_132,adc_133,adc_134,adc_135,adc_136,adc_137,adc_138,adc_139,adc_140,adc_141,adc_142,adc_143,adc_144,adc_145,adc_146,adc_147,adc_148,adc_149,adc_150,adc_151,adc_152,adc_153,adc_154,adc_155,adc_156,adc_157,adc_158,adc_159,adc_160,adc_161,adc_162,adc_163,adc_164,adc_165,adc_166,adc_167,adc_168,adc_169,adc_170,adc_171,adc_172,adc_173,adc_174,adc_175,adc_176,adc_177,adc_178,adc_179,adc_180,adc_181,adc_182,adc_183,adc_184,adc_185,adc_186,adc_187,adc_188,adc_189,adc_190,adc_191,adc_192,adc_193,adc_194,adc_195,adc_196,adc_197,adc_198,adc_199,adc_200,adc_201,adc_202,adc_203,adc_204,adc_205,adc_206,adc_207,adc_208,adc_209,adc_210,adc_211,adc_212,adc_213,adc_214,adc_215,adc_216,adc_217,adc_218,adc_219,adc_220,adc_221,adc_222,adc_223,adc_224,adc_225,adc_226,adc_227,adc_228,adc_229,adc_230,adc_231,adc_232,adc_233,adc_234,adc_235,adc_236,adc_237,adc_238,adc_239,adc_240,adc_241,adc_242,adc_243,adc_244,adc_245,adc_246,adc_247,adc_248,adc_249,adc_250,adc_251,adc_252,adc_253,adc_254,adc_255,fft_0,fft_1,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19,fft_20,fft_21,fft_22,fft_23,fft_24,fft_25,fft_26,fft_27,fft_28,fft_29,fft_30,fft_31,fft_32,fft_33,fft_34,fft_35,fft_36,fft_37,fft_38,fft_39,fft_40,fft_41,fft_42,fft_43,fft_44,fft_45,fft_46,fft_47,fft_48,fft_49,fft_50,fft_51,fft_52,fft_53,fft_54,fft_55,fft_56,fft_57,fft_58,fft_59,fft_60,fft_61,fft_62,fft_63,fft_64,fft_65,fft_66,fft_67,fft_68,fft_69,fft_70,fft_71,fft_72,fft_73,fft_74,fft_75,fft_76,fft_77,fft_78,fft_79,fft_80,fft_81,fft_82,fft_83,fft_84,fft_85,fft_86,fft_87,fft_88,fft_89,fft_90,fft_91,fft_92,fft_93,fft_94,fft_95,fft_96,fft_97,fft_98,fft_99,fft_100,fft_101,fft_102,fft_103,fft_104,fft_105,fft_106,fft_107,fft_108,fft_109,fft_110,fft_111,fft_112,fft_113,fft_114,fft_115,fft_116,fft_117,fft_118,fft_119,fft_120,fft_121,fft_122,fft_123,fft_124,fft_125,fft_126,fft_127,fft_128,stride,interval,cam_label,cam_hm_conf,cam_bg_conf,timestamp,label
0.390625,0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.0,1.0,1779433136.9190762,0.0
39.0625,14.744046211242676,24.0,0.0,0.1428571492433548,1.5625,3.5641026496887207,25.0,1.171875,0.125,0.0,0.0,1.0,0.15234375,0.0,0.875,1.0,1.6012815237045288,0.0,0.78125,0.9589799642562866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.0,1.0,1779433140.7864652,0.0
41.015625,14.376896858215332,7.0,0.11184210330247879,0.13445378839969635,23.046875,6.294011116027832,24.275287628173828,1.171875,0.10526315867900848,0.0009765625,1.0,5.0,1.08984375,5.0,0.7828947305679321,1.0,1.515379548072815,0.00657894741743803,0.0,0.9024381041526794,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048828125,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0009765625,0.0009765625,0.0,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0009765625,0.0009765625,0.0,0.0009765625,0.001953125,0.0,0.0009765625,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0013810679320049757,0.0,0.0013810679320049757,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0,0.0009765625,0.0013810679320049757,0.0,0.0009765625,0.0013810679320049757,0.0,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,5,5,0,0.0,1.0,1779433141.5869708,0.0
39.84375,14.19482421875,0.0,0.14130434393882751,0.17910447716712952,2.34375,2.269906759262085,21.04279899597168,1.171875,0.1304347813129425,0.0,0.0,2.0,0.4208984375,0.0,0.72826087474823,1.0,0.3520421087741852,0.010869565419852734,-37.890625,0.9278703331947327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048828125,0.0009765625,0.0009765625,0.0013810679320049757,0.0,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0013810679320049757,0.0,0.0013810679320049757,0.0,0.0013810679320049757,0.0009765625,0.0,0.0013810679320049757,0.0013810679320049757,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,0.0009765625,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0009765625,0.0,0.001953125,0.0009765625,0.0,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0,0.0,0.0013810679320049757,0.0009765625,0.0009765625,0.0009765625,0.0,0.0013810679320049757,0.0013810679320049757,0.0,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0,0.0013810679320049757,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0,0.0013810679320049757,0.0009765625,0.0009765625,0.0013810679320049757,0.0,0.0013810679320049757,0.0009765625,0.0,0.001953125,0.0009765625,0.0009765625,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0009765625,0.0,0.0009765625,0.0009765625,0.0009765625,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,5,5,0,0.0,1.0,1779433142.1822255,0.0
41.40625,13.995391845703125,7.0,0.09740259498357773,0.1120000034570694,1.171875,5.804797649383545,25.324674606323242,34.765625,0.09090909361839294,0.0009765625,1.0,5.0,0.927490234375,5.0,0.8116883039474487,1.25,1.3695298433303833,0.006493506487458944,33.59375,0.9151080250740051,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009765625,0.0009765625,0.0009765625,0.0021836601342771385,0.0009765625,0.0009765625,0.0021836601342771385,0.001953125,0.0009765625,0.0013810679320049757,0.001953125,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.001953125,0.0021836601342771385,0.0,0.001953125,0.001953125,0.0,0.0013810679320049757,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0013810679320049757,0.0,0.001953125,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0013810679320049757,0.0009765625,0.001953125,0.0013810679320049757,0.0013810679320049757,0.0013810679320049757,0.001953125,0.0013810679320049757,0.0013810679320049757,0.001953125,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.0021836601342771385,0.0009765625,0.0,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.0,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.0013810679320049757,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.001953125,0.0,0.0013810679320049757,0.001953125,0.0009765625,0.0,0.001953125,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0021836601342771385,0.0009765625,0.001953125,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0013810679320049757,0.0009765625,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0021836601342771385,0.0021836601342771385,0.0013810679320049757,0.0013810679320049757,0.001953125,0.0021836601342771385,0.0013810679320049757,0.001953125,0.0021836601342771385,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0013810679320049757,0.001953125,0.0009765625,0.0,0.001953125,0.001953125,0.0,0.0013810679320049757,0.001953125,0.0009765625,0.0009765625,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0021836601342771385,0.001953125,0.0013810679320049757,0.0013810679320049757,0.0009765625,5,5,0,0.0,1.0,1779433142.983161,0.0
37.109375,14.018144607543945,7.0,0.1299232691526413,0.17716263234615326,10.546875,3.1854000091552734,21.327924728393555,1.171875,0.1309462934732437,0.0037822104059159756,15.0,53.0,132.27700805664062,3.5333333015441895,0.739130437374115,1.1777777671813965,0.9256294369697571,0.0005115089588798583,0.390625,0.7482642531394958,0,0,0,0,0,0,0,0,0,0,0,0,0,104,28,0,0,0,0,18,0,0,0,0,27,25,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048828125,0.006253051013118016,0.005694288959809864,0.006176323555016366,0.005694288959809864,0.0048828125,0.001953125,0.003088161777508183,0.0027621358640099515,0.0029296875,0.003521046167445302,0.0027621358640099515,0.003088161777508183,0.0041432037960149265,0.0048828125,0.003088161777508183,0.001953125,0.0041432037960149265,0.0027621358640099515,0.0041432037960149265,0.003088161777508183,0.004026470337517247,0.0048828125,0.006253051013118016,0.005940197783494355,0.0048828125,0.005258950006967289,0.005859375,0.004367320268554277,0.003088161777508183,0.003088161777508183,0.0027621358640099515,0.0021836601342771385,0.0013810679320049757,0.0021836601342771385,0.0021836601342771385,0.004367320268554277,0.005859375,0.004367320268554277,0.005258950006967289,0.004979511243742954,0.0065509804028314154,0.006253051013118016,0.003088161777508183,0.004367320268554277,0.0041432037960149265,0.005524271728019903,0.003088161777508183,0.0029296875,0.005524271728019903,0.005258950006967289,0.005940197783494355,0.0048828125,0.003521046167445302,0.004979511243742954,0.003088161777508183,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.001953125,0.0027621358640099515,0.00390625,0.0021836601342771385,0.005258950006967289,0.0048828125,0.005258950006967289,0.005258950006967289,0.004026470337517247,0.0048828125,0.003521046167445302,0.0021836601342771385,0.0021836601342771385,0.0009765625,0.003088161777508183,0.003088161777508183,0.0027621358640099515,0.003088161777508183,0.003521046167445302,0.0048828125,0.0029296875,0.0021836601342771385,0.003521046167445302,0.0021836601342771385,0.0027621358640099515,0.0021836601342771385,0.0021836601342771385,0.003521046167445302,0.0041432037960149265,0.004979511243742954,0.0041432037960149265,0.005258950006967289,0.005940197783494355,0.004367320268554277,0.004367320268554277,0.003088161777508183,0.004026470337517247,0.0021836601342771385,0.0009765625,0.0013810679320049757,0.0009765625,0.00390625,0.003088161777508183,0.004367320268554277,0.003088161777508183,0.0027621358640099515,0.0041432037960149265,0.0013810679320049757,0.0009765625,0.0009765625,0.0009765625,0.0021836601342771385,0.001953125,0.003088161777508183,0.0021836601342771385,0.004367320268554277,0.004367320268554277,0.0029296875,0.003521046167445302,0.003088161777508183,0.0029296875,0.001953125,0.0,0.0013810679320049757,0.0027621358640099515,0.003521046167445302,0.003088161777508183,0.003088161777508183,0.004979511243742954,0.00390625,5,5,0,0.0,1.0,1779433143.719659,0.0
36.71875,13.823795318603516,6.0,0.12532100081443787,0.16884008049964905,16.015625,2.9172000885009766,21.127254486083984,1.171875,0.12634822726249695,0.0037822104059159756,15.0,52.0,129.0729522705078,3.4666666984558105,0.7483307719230652,1.2682926654815674,0.8220000267028809,0.0005136106628924608,0.0,0.7466433644294739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,28,0,0,0,0,18,0,0,0,0,27,25,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.00048828125,0.005940197783494355,0.006176323555016366,0.006905339660024878,0.005694288959809864,0.0048828125,0.0027621358640099515,0.0029296875,0.0029296875,0.003088161777508183,0.003088161777508183,0.0027621358640099515,0.004026470337517247,0.004026470337517247,0.004367320268554277,0.003088161777508183,0.001953125,0.00390625,0.003088161777508183,0.004367320268554277,0.0029296875,0.00390625,0.005258950006967289,0.005694288959809864,0.005694288959809864,0.005524271728019903,0.006253051013118016,0.0065509804028314154,0.004979511243742954,0.00390625,0.003088161777508183,0.003088161777508183,0.0021836601342771385,0.0013810679320049757,0.0029296875,0.0021836601342771385,0.00390625,0.004979511243742954,0.0048828125,0.0048828125,0.005694288959809864,0.006253051013118016,0.005258950006967289,0.0029296875,0.0048828125,0.004026470337517247,0.005694288959809864,0.004367320268554277,0.0029296875,0.005940197783494355,0.005940197783494355,0.006253051013118016,0.004367320268554277,0.003521046167445302,0.005524271728019903,0.003088161777508183,0.001953125,0.0013810679320049757,0.0013810679320049757,0.0021836601342771385,0.003088161777508183,0.004026470337517247,0.0021836601342771385,0.004979511243742954,0.0048828125,0.004979511243742954,0.004979511243742954,0.004026470337517247,0.0048828125,0.003521046167445302,0.001953125,0.001953125,0.0021836601342771385,0.003521046167445302,0.003088161777508183,0.003088161777508183,0.0029296875,0.004367320268554277,0.0041432037960149265,0.0027621358640099515,0.0021836601342771385,0.003521046167445302,0.001953125,0.003088161777508183,0.0009765625,0.0021836601342771385,0.004026470337517247,0.0048828125,0.0048828125,0.004367320268554277,0.005258950006967289,0.0065509804028314154,0.0048828125,0.00390625,0.003088161777508183,0.003088161777508183,0.0021836601342771385,0.0013810679320049757,0.0009765625,0.0,0.003521046167445302,0.003088161777508183,0.003088161777508183,0.003088161777508183,0.003088161777508183,0.004367320268554277,0.0009765625,0.0013810679320049757,0.0021836601342771385,0.0009765625,0.0021836601342771385,0.0021836601342771385,0.003088161777508183,0.003088161777508183,0.0048828125,0.0041432037960149265,0.003088161777508183,0.003521046167445302,0.003521046167445302,0.003088161777508183,0.0013810679320049757,0.0009765625,0.0013810679320049757,0.0021836601342771385,0.003521046167445302,0.0021836601342771385,0.003088161777508183,0.005258950006967289,0.00390625,5,5,0,0.0,1.0,1779433144.454327,0.0
